auctn_seq,corp_cd,corp_gds_cd,corp_gds_item_nm,corp_gds_vrty_nm,corp_nm,gds_lclsf_cd,gds_lclsf_nm,gds_mclsf_cd,gds_mclsf_nm,gds_sclsf_cd,gds_sclsf_nm,mdfcn_dt,pkg_cd,pkg_nm,plor_cd,plor_nm,qty,scsbd_dt,scsbd_prc,spm_no,trd_clcln_ymd,trd_se,unit_cd,unit_nm,unit_qty,whsl_mrkt_cd,whsl_mrkt_nm
4,23000101,1326132603,파프리카,빨강파프리카,㈜대인농산,13,양채류,26,파프리카,03,빨강파프리카,2026-05-18 03:04:49,101,상자,545800,전남 광양시 광양읍,14.000,2026-05-18 02:43:22,23000.000,202605182219,2026-05-18,경매,12,kg,5.000,230001,인천남촌
50,23000303,003005009006,마늘,마늘쫑,인천원협삼산(공),12,조미채소류,09,마늘,07,마늘쫑,2026-05-18 03:45:38,111,단,340000,충청남도 예산군,14.000,2026-05-18 02:43:21,6000.000,1334,2026-05-18,경매,12,kg,1.000,230003,인천삼산
001,23000301,60401,버섯류,느타리,㈜부평농산,17,버섯류,01,느타리버섯,01,느타리버섯(일반),2026-05-18 08:04:12,101,상자,380000,충청북도 충주시,10.000,2026-05-18 02:43:21,4000.000,207001,2026-05-18,경매,12,kg,2.000,230003,인천삼산
2,23000101,1302130205,피망,청피망,㈜대인농산,13,양채류,02,피망(단고추),05,청피망,2026-05-18 03:04:49,101,상자,660360,경남 진주시 초전동,1.000,2026-05-18 02:43:12,38000.000,202605182220,2026-05-18,경매,12,kg,9.000,230001,인천남촌
007001,23000102,21000,부추,부추,인천농산물㈜,10,엽경채류,10,부추,01,부추(일반),2026-05-18 03:04:49,111,단,314000,충청남도 공주시,100.000,2026-05-18 02:43:08,800.000,2305407260518,2026-05-18,경매,12,kg,0.500,230001,인천남촌
10,23000103,003003005015,상추,포기찹,인천원협남촌(공),10,엽경채류,05,상추,05,포기찹,2026-05-18 03:45:38,101,상자,483600,경기 동두천시 동두천우체국사서함,20.000,2026-05-18 02:43:05,5000.000,15,2026-05-18,경매,12,kg,4.000,230001,인천남촌
1,23000101,1302130205,피망,청피망,㈜대인농산,13,양채류,02,피망(단고추),05,청피망,2026-05-18 03:04:49,101,상자,660360,경남 진주시 초전동,9.000,2026-05-18 02:43:05,43000.000,202605182220,2026-05-18,경매,12,kg,10.000,230001,인천남촌
2,23000101,1326132603,파프리카,빨강파프리카,㈜대인농산,13,양채류,26,파프리카,03,빨강파프리카,2026-05-18 03:04:49,101,상자,545800,전남 광양시 광양읍,14.000,2026-05-18 02:43:04,23000.000,202605182219,2026-05-18,경매,12,kg,5.000,230001,인천남촌
130,23000303,003001002016,고구마,황금고구마,인천원협삼산(공),05,서류,02,고구마,07,황금고구마,2026-05-18 03:45:38,101,상자,526000,전라남도 영암군,10.000,2026-05-18 02:43:00,28000.000,1100,2026-05-18,경매,12,kg,10.000,230003,인천삼산
006001,23000102,21000,부추,부추,인천농산물㈜,10,엽경채류,10,부추,01,부추(일반),2026-05-18 03:04:49,111,단,314000,충청남도 공주시,200.000,2026-05-18 02:42:59,800.000,2305406260518,2026-05-18,경매,12,kg,0.500,230001,인천남촌
20,23000103,003003002001,얼갈이배추,얼갈이배추,인천원협남촌(공),10,엽경채류,02,얼갈이배추,01,얼갈이배추(일반),2026-05-18 03:45:38,101,상자,411000,경기도 고양시,20.000,2026-05-18 02:42:58,2500.000,14,2026-05-18,경매,12,kg,4.000,230001,인천남촌
40,23000303,003005003001,쪽파,깐쪽파,인천원협삼산(공),12,조미채소류,03,쪽파,02,깐쪽파,2026-05-18 03:45:38,101,상자,340000,충청남도 예산군,1.000,2026-05-18 02:42:56,22000.000,1334,2026-05-18,경매,12,kg,10.000,230003,인천삼산
10,23000103,003003010003,부추,일반부추,인천원협남촌(공),10,엽경채류,10,부추,01,부추(일반),2026-05-18 03:45:38,111,단,411000,경기도 고양시,80.000,2026-05-18 02:42:53,1100.000,14,2026-05-18,경매,12,kg,0.500,230001,인천남촌
005001,23000102,21000,부추,부추,인천농산물㈜,10,엽경채류,10,부추,01,부추(일반),2026-05-18 03:04:49,111,단,314000,충청남도 공주시,140.000,2026-05-18 02:42:51,800.000,2305405260518,2026-05-18,경매,12,kg,0.500,230001,인천남촌
30,23000303,003005003001,쪽파,깐쪽파,인천원협삼산(공),12,조미채소류,03,쪽파,02,깐쪽파,2026-05-18 03:45:38,101,상자,340000,충청남도 예산군,1.000,2026-05-18 02:42:50,22000.000,1334,2026-05-18,경매,12,kg,10.000,230003,인천삼산
120,23000303,003001002016,고구마,황금고구마,인천원협삼산(공),05,서류,02,고구마,07,황금고구마,2026-05-18 03:45:38,101,상자,526000,전라남도 영암군,8.000,2026-05-18 02:42:48,28000.000,1100,2026-05-18,경매,12,kg,10.000,230003,인천삼산
6,23000101,1326132603,파프리카,빨강파프리카,㈜대인농산,13,양채류,26,파프리카,03,빨강파프리카,2026-05-18 03:04:49,101,상자,545800,전남 광양시 광양읍,8.000,2026-05-18 02:42:47,20000.000,202605182219,2026-05-18,경매,12,kg,5.000,230001,인천남촌
20,23000303,003005003001,쪽파,깐쪽파,인천원협삼산(공),12,조미채소류,03,쪽파,02,깐쪽파,2026-05-18 03:45:38,101,상자,340000,충청남도 예산군,5.000,2026-05-18 02:42:43,70000.000,1334,2026-05-18,경매,12,kg,10.000,230003,인천삼산
004001,23000102,21000,부추,부추,인천농산물㈜,10,엽경채류,10,부추,01,부추(일반),2026-05-18 03:04:49,111,단,314000,충청남도 공주시,120.000,2026-05-18 02:42:42,700.000,2305404260518,2026-05-18,경매,12,kg,0.500,230001,인천남촌
5,23000101,1326132603,파프리카,빨강파프리카,㈜대인농산,13,양채류,26,파프리카,03,빨강파프리카,2026-05-18 03:04:49,101,상자,545800,전남 광양시 광양읍,8.000,2026-05-18 02:42:42,22000.000,202605182219,2026-05-18,경매,12,kg,5.000,230001,인천남촌
110,23000303,003001002016,고구마,황금고구마,인천원협삼산(공),05,서류,02,고구마,07,황금고구마,2026-05-18 03:45:38,101,상자,526000,전라남도 영암군,9.000,2026-05-18 02:42:40,18000.000,1100,2026-05-18,경매,12,kg,10.000,230003,인천삼산
3,23000101,1326132603,파프리카,빨강파프리카,㈜대인농산,13,양채류,26,파프리카,03,빨강파프리카,2026-05-18 03:04:49,101,상자,545800,전남 광양시 광양읍,2.000,2026-05-18 02:42:38,23000.000,202605182219,2026-05-18,경매,12,kg,5.000,230001,인천남촌
10,23000303,003005003001,쪽파,깐쪽파,인천원협삼산(공),12,조미채소류,03,쪽파,02,깐쪽파,2026-05-18 03:45:38,101,상자,340000,충청남도 예산군,6.000,2026-05-18 02:42:37,30000.000,1334,2026-05-18,경매,12,kg,10.000,230003,인천삼산
003001,23000102,21000,부추,부추,인천농산물㈜,10,엽경채류,10,부추,01,부추(일반),2026-05-18 03:04:49,111,단,314000,충청남도 공주시,100.000,2026-05-18 02:42:36,800.000,2305403260518,2026-05-18,경매,12,kg,0.500,230001,인천남촌
4,23000101,1326132602,파프리카,노랑파프리카,㈜대인농산,13,양채류,26,파프리카,02,노랑파프리카,2026-05-18 03:04:49,101,상자,545800,전남 광양시 광양읍,6.000,2026-05-18 02:42:35,21000.000,202605182218,2026-05-18,경매,12,kg,5.000,230001,인천남촌
002001,23000102,21000,부추,부추,인천농산물㈜,10,엽경채류,10,부추,01,부추(일반),2026-05-18 03:04:49,111,단,314000,충청남도 공주시,120.000,2026-05-18 02:42:34,800.000,2305402260518,2026-05-18,경매,12,kg,0.500,230001,인천남촌
20,23000103,003003015001,아욱,아욱(일반),인천원협남촌(공),10,엽경채류,15,아욱,01,아욱(일반),2026-05-18 03:45:38,101,상자,456820,경기 안성시 공도읍,26.000,2026-05-18 02:42:32,4000.000,13,2026-05-18,경매,12,kg,4.000,230001,인천남촌
001001,23000102,21000,부추,부추,인천농산물㈜,10,엽경채류,10,부추,01,부추(일반),2026-05-18 03:04:49,111,단,314000,충청남도 공주시,120.000,2026-05-18 02:42:27,700.000,2305401260518,2026-05-18,경매,12,kg,0.500,230001,인천남촌
100,23000303,003001002016,고구마,황금고구마,인천원협삼산(공),05,서류,02,고구마,07,황금고구마,2026-05-18 03:45:38,101,상자,526000,전라남도 영암군,12.000,2026-05-18 02:42:25,28000.000,1100,2026-05-18,경매,12,kg,10.000,230003,인천삼산
12,23000103,003003031001,청경채,청경채(일반),인천원협남촌(공),10,엽경채류,31,청경채,01,청경채(일반),2026-05-18 03:45:38,101,상자,456820,경기 안성시 공도읍,20.000,2026-05-18 02:42:25,2500.000,13,2026-05-18,경매,12,kg,4.000,230001,인천남촌
10,23000303,003005003001,쪽파,깐쪽파,인천원협삼산(공),12,조미채소류,03,쪽파,02,깐쪽파,2026-05-18 03:45:38,101,상자,340000,충청남도 예산군,7.000,2026-05-18 02:42:24,18000.000,1333,2026-05-18,경매,12,kg,10.000,230003,인천삼산
11,23000103,003003031001,청경채,청경채(일반),인천원협남촌(공),10,엽경채류,31,청경채,01,청경채(일반),2026-05-18 03:45:38,101,상자,456820,경기 안성시 공도읍,20.000,2026-05-18 02:42:23,2500.000,13,2026-05-18,경매,12,kg,4.000,230001,인천남촌
10,23000103,003003031001,청경채,청경채(일반),인천원협남촌(공),10,엽경채류,31,청경채,01,청경채(일반),2026-05-18 03:45:38,101,상자,456820,경기 안성시 공도읍,20.000,2026-05-18 02:42:22,2500.000,13,2026-05-18,경매,12,kg,4.000,230001,인천남촌
2,23000101,1326132602,파프리카,노랑파프리카,㈜대인농산,13,양채류,26,파프리카,02,노랑파프리카,2026-05-18 03:04:49,101,상자,545800,전남 광양시 광양읍,6.000,2026-05-18 02:42:21,22000.000,202605182218,2026-05-18,경매,12,kg,5.000,230001,인천남촌
1,23000101,1326132603,파프리카,빨강파프리카,㈜대인농산,13,양채류,26,파프리카,03,빨강파프리카,2026-05-18 03:04:49,101,상자,545800,전남 광양시 광양읍,2.000,2026-05-18 02:42:20,23000.000,202605182219,2026-05-18,경매,12,kg,5.000,230001,인천남촌
002001,23000102,22012,브로코리,브로코리,인천농산물㈜,13,양채류,06,브로코리(녹색꽃양배추),01,브로코리(일반),2026-05-18 03:04:49,101,상자,369000,충청북도 음성군,20.000,2026-05-18 02:42:17,12000.000,2305301260518,2026-05-18,경매,12,kg,8.000,230001,인천남촌
30,23000103,003003002001,얼갈이배추,얼갈이배추,인천원협남촌(공),10,엽경채류,02,얼갈이배추,01,얼갈이배추(일반),2026-05-18 03:45:38,101,상자,411000,경기도 고양시,30.000,2026-05-18 02:42:12,3500.000,12,2026-05-18,경매,12,kg,4.000,230001,인천남촌
90,23000303,003001002016,고구마,황금고구마,인천원협삼산(공),05,서류,02,고구마,07,황금고구마,2026-05-18 03:45:38,101,상자,526000,전라남도 영암군,7.000,2026-05-18 02:42:11,34000.000,1100,2026-05-18,경매,12,kg,10.000,230003,인천삼산
001001,23000102,22012,브로코리,브로코리,인천농산물㈜,13,양채류,06,브로코리(녹색꽃양배추),01,브로코리(일반),2026-05-18 03:04:49,101,상자,369000,충청북도 음성군,20.000,2026-05-18 02:42:06,13000.000,2305301260518,2026-05-18,경매,12,kg,8.000,230001,인천남촌
21,23000103,003003031001,청경채,청경채(일반),인천원협남촌(공),10,엽경채류,31,청경채,01,청경채(일반),2026-05-18 03:45:38,101,상자,411000,경기도 고양시,25.000,2026-05-18 02:42:04,3000.000,12,2026-05-18,경매,12,kg,4.000,230001,인천남촌
20,23000103,003003031001,청경채,청경채(일반),인천원협남촌(공),10,엽경채류,31,청경채,01,청경채(일반),2026-05-18 03:45:38,101,상자,411000,경기도 고양시,25.000,2026-05-18 02:42:02,3000.000,12,2026-05-18,경매,12,kg,4.000,230001,인천남촌
50,23000303,003008002001,완두콩,완두콩,인천원협삼산(공),03,두류,04,완두,01,완두(일반),2026-05-18 03:45:38,105,그물망,350000,충청남도 홍성군,40.000,2026-05-18 02:42:01,8500.000,1332,2026-05-18,경매,12,kg,2.000,230003,인천삼산
6,23000101,1326132602,파프리카,노랑파프리카,㈜대인농산,13,양채류,26,파프리카,02,노랑파프리카,2026-05-18 03:04:49,101,상자,545800,전남 광양시 광양읍,4.000,2026-05-18 02:42:01,16000.000,202605182218,2026-05-18,경매,12,kg,5.000,230001,인천남촌
40,23000303,003008002001,완두콩,완두콩,인천원협삼산(공),03,두류,04,완두,01,완두(일반),2026-05-18 03:45:38,105,그물망,350000,충청남도 홍성군,50.000,2026-05-18 02:41:59,8500.000,1332,2026-05-18,경매,12,kg,2.000,230003,인천삼산
30,23000303,003008002001,완두콩,완두콩,인천원협삼산(공),03,두류,04,완두,01,완두(일반),2026-05-18 03:45:38,105,그물망,350000,충청남도 홍성군,50.000,2026-05-18 02:41:58,8500.000,1332,2026-05-18,경매,12,kg,2.000,230003,인천삼산
20,23000303,003008002001,완두콩,완두콩,인천원협삼산(공),03,두류,04,완두,01,완두(일반),2026-05-18 03:45:38,105,그물망,350000,충청남도 홍성군,50.000,2026-05-18 02:41:56,9000.000,1332,2026-05-18,경매,12,kg,2.000,230003,인천삼산
5,23000101,1326132602,파프리카,노랑파프리카,㈜대인농산,13,양채류,26,파프리카,02,노랑파프리카,2026-05-18 03:04:49,101,상자,545800,전남 광양시 광양읍,8.000,2026-05-18 02:41:56,20000.000,202605182218,2026-05-18,경매,12,kg,5.000,230001,인천남촌
10,23000303,003008002001,완두콩,완두콩,인천원협삼산(공),03,두류,04,완두,01,완두(일반),2026-05-18 03:45:38,105,그물망,350000,충청남도 홍성군,50.000,2026-05-18 02:41:53,8500.000,1332,2026-05-18,경매,12,kg,2.000,230003,인천삼산
11,23000103,003003031001,청경채,청경채(일반),인천원협남촌(공),10,엽경채류,31,청경채,01,청경채(일반),2026-05-18 03:45:38,101,상자,411000,경기도 고양시,25.000,2026-05-18 02:41:52,2500.000,12,2026-05-18,경매,12,kg,4.000,230001,인천남촌
3,23000101,1326132602,파프리카,노랑파프리카,㈜대인농산,13,양채류,26,파프리카,02,노랑파프리카,2026-05-18 03:04:49,101,상자,545800,전남 광양시 광양읍,2.000,2026-05-18 02:41:51,21000.000,202605182218,2026-05-18,경매,12,kg,5.000,230001,인천남촌
2,23000101,1326132604,파프리카,오렌지파프리카,㈜대인농산,13,양채류,26,파프리카,04,오렌지파프리카,2026-05-18 03:04:49,101,상자,545800,전남 광양시 광양읍,3.000,2026-05-18 02:41:51,15000.000,202605182217,2026-05-18,경매,12,kg,5.000,230001,인천남촌
80,23000303,003001002016,고구마,황금고구마,인천원협삼산(공),05,서류,02,고구마,07,황금고구마,2026-05-18 03:45:38,101,상자,526000,전라남도 영암군,9.000,2026-05-18 02:41:49,36000.000,1100,2026-05-18,경매,12,kg,10.000,230003,인천삼산
30,23000303,003007003001,두릅,자연산(참두릅),인천원협삼산(공),14,산채류,03,두릅,05,참두릅,2026-05-18 03:45:38,101,상자,486000,경기도 연천군,4.000,2026-05-18 02:41:47,3000.000,1331,2026-05-18,경매,12,kg,0.500,230003,인천삼산
004001,23000102,20900,깻잎,깻잎,인천농산물㈜,10,엽경채류,11,깻잎,01,깻잎(일반),2026-05-18 03:04:49,101,상자,545000,전라남도 광양시,20.000,2026-05-18 02:41:46,16000.000,2305204260518,2026-05-18,경매,12,kg,2.000,230001,인천남촌
10,23000103,003003031001,청경채,청경채(일반),인천원협남촌(공),10,엽경채류,31,청경채,01,청경채(일반),2026-05-18 03:45:38,101,상자,411000,경기도 고양시,25.000,2026-05-18 02:41:41,2500.000,12,2026-05-18,경매,12,kg,4.000,230001,인천남촌
1,23000101,1326132602,파프리카,노랑파프리카,㈜대인농산,13,양채류,26,파프리카,02,노랑파프리카,2026-05-18 03:04:49,101,상자,545800,전남 광양시 광양읍,2.000,2026-05-18 02:41:37,22000.000,202605182218,2026-05-18,경매,12,kg,5.000,230001,인천남촌
70,23000303,003001002016,고구마,황금고구마,인천원협삼산(공),05,서류,02,고구마,07,황금고구마,2026-05-18 03:45:38,101,상자,526000,전라남도 영암군,7.000,2026-05-18 02:41:32,36000.000,1100,2026-05-18,경매,12,kg,10.000,230003,인천삼산
30,23000103,003003031001,청경채,청경채(일반),인천원협남촌(공),10,엽경채류,31,청경채,01,청경채(일반),2026-05-18 03:45:38,101,상자,456820,경기 안성시 공도읍,20.000,2026-05-18 02:41:30,2500.000,11,2026-05-18,경매,12,kg,4.000,230001,인천남촌
20,23000303,003007003001,두릅,자연산(참두릅),인천원협삼산(공),14,산채류,03,두릅,05,참두릅,2026-05-18 03:45:38,101,상자,486000,경기도 연천군,8.000,2026-05-18 02:41:29,10000.000,1331,2026-05-18,경매,12,kg,0.500,230003,인천삼산
10,23000303,003007003001,두릅,자연산(참두릅),인천원협삼산(공),14,산채류,03,두릅,05,참두릅,2026-05-18 03:45:38,101,상자,486000,경기도 연천군,21.000,2026-05-18 02:41:23,4000.000,1331,2026-05-18,경매,12,kg,0.500,230003,인천삼산
21,23000103,003003002001,얼갈이배추,얼갈이배추,인천원협남촌(공),10,엽경채류,02,얼갈이배추,01,얼갈이배추(일반),2026-05-18 03:45:38,101,상자,456820,경기 안성시 공도읍,20.000,2026-05-18 02:41:20,2500.000,11,2026-05-18,경매,12,kg,4.000,230001,인천남촌
70,23000303,003003009003,미나리,돌미나리,인천원협삼산(공),10,엽경채류,09,미나리,02,돌미나리,2026-05-18 03:45:38,101,상자,423000,경기도 광명시,10.000,2026-05-18 02:41:17,7000.000,1330,2026-05-18,경매,12,kg,4.000,230003,인천삼산
20,23000103,003003002001,얼갈이배추,얼갈이배추,인천원협남촌(공),10,엽경채류,02,얼갈이배추,01,얼갈이배추(일반),2026-05-18 03:45:38,101,상자,456820,경기 안성시 공도읍,30.000,2026-05-18 02:41:16,2500.000,11,2026-05-18,경매,12,kg,4.000,230001,인천남촌
001001,23000102,21000,부추,부추,인천농산물㈜,10,엽경채류,10,부추,01,부추(일반),2026-05-18 03:04:49,111,단,138000,서울특별시 송파구,160.000,2026-05-18 02:41:16,800.000,2305101260518,2026-05-18,경매,12,kg,0.500,230001,인천남촌
60,23000303,003003009003,미나리,돌미나리,인천원협삼산(공),10,엽경채류,09,미나리,02,돌미나리,2026-05-18 03:45:38,101,상자,423000,경기도 광명시,10.000,2026-05-18 02:41:15,7000.000,1330,2026-05-18,경매,12,kg,4.000,230003,인천삼산
50,23000303,003003009003,미나리,돌미나리,인천원협삼산(공),10,엽경채류,09,미나리,02,돌미나리,2026-05-18 03:45:38,101,상자,423000,경기도 광명시,10.000,2026-05-18 02:41:14,7000.000,1330,2026-05-18,경매,12,kg,4.000,230003,인천삼산
40,23000303,003003009003,미나리,돌미나리,인천원협삼산(공),10,엽경채류,09,미나리,02,돌미나리,2026-05-18 03:45:38,101,상자,423000,경기도 광명시,10.000,2026-05-18 02:41:13,7000.000,1330,2026-05-18,경매,12,kg,4.000,230003,인천삼산
30,23000303,003003009003,미나리,돌미나리,인천원협삼산(공),10,엽경채류,09,미나리,02,돌미나리,2026-05-18 03:45:38,101,상자,423000,경기도 광명시,10.000,2026-05-18 02:41:12,7000.000,1330,2026-05-18,경매,12,kg,4.000,230003,인천삼산
008001,23000102,21000,부추,부추,인천농산물㈜,10,엽경채류,10,부추,01,부추(일반),2026-05-18 03:04:49,111,단,417000,인천광역시 강화군,53.000,2026-05-18 02:41:12,1100.000,2305008260518,2026-05-18,경매,12,kg,0.500,230001,인천남촌
20,23000303,003003009003,미나리,돌미나리,인천원협삼산(공),10,엽경채류,09,미나리,02,돌미나리,2026-05-18 03:45:38,101,상자,423000,경기도 광명시,10.000,2026-05-18 02:41:10,7000.000,1330,2026-05-18,경매,12,kg,4.000,230003,인천삼산
10,23000303,003003009003,미나리,돌미나리,인천원협삼산(공),10,엽경채류,09,미나리,02,돌미나리,2026-05-18 03:45:38,101,상자,423000,경기도 광명시,10.000,2026-05-18 02:41:08,7000.000,1330,2026-05-18,경매,12,kg,4.000,230003,인천삼산
1,23000101,1326132604,파프리카,오렌지파프리카,㈜대인농산,13,양채류,26,파프리카,04,오렌지파프리카,2026-05-18 03:04:49,101,상자,545800,전남 광양시 광양읍,1.000,2026-05-18 02:41:08,15000.000,202605182217,2026-05-18,경매,12,kg,5.000,230001,인천남촌
60,23000303,003001002016,고구마,황금고구마,인천원협삼산(공),05,서류,02,고구마,07,황금고구마,2026-05-18 03:45:38,101,상자,526000,전라남도 영암군,9.000,2026-05-18 02:41:01,36000.000,1100,2026-05-18,경매,12,kg,10.000,230003,인천삼산
014,23000104,31506,버섯,팽이,덕풍청과㈜,17,버섯류,05,팽이버섯,01,팽이1호,2026-05-18 03:04:49,101,상자,520000,전라남도 나주시,10.000,2026-05-18 02:40:59,5800.000,3108120260518,2026-05-18,경매,12,kg,5.000,230001,인천남촌
007001,23000102,21000,부추,부추,인천농산물㈜,10,엽경채류,10,부추,01,부추(일반),2026-05-18 03:04:49,111,단,417000,인천광역시 강화군,63.000,2026-05-18 02:40:56,1000.000,2305007260518,2026-05-18,경매,12,kg,0.500,230001,인천남촌
10,23000303,003006030001,모듬쌈,모듬쌈,인천원협삼산(공),10,엽경채류,51,쌈추,01,쌈추(일반),2026-05-18 03:45:38,101,상자,405000,인천광역시 남동구,30.000,2026-05-18 02:40:55,1700.000,1233,2026-05-18,경매,12,kg,0.250,230003,인천삼산
10,23000103,003003006001,열무,열무(일반),인천원협남촌(공),10,엽경채류,06,열무,01,열무(일반),2026-05-18 03:45:38,101,상자,456820,경기 안성시 공도읍,10.000,2026-05-18 02:40:55,5000.000,11,2026-05-18,경매,12,kg,4.000,230001,인천남촌
013,23000104,31506,버섯,팽이,덕풍청과㈜,17,버섯류,05,팽이버섯,01,팽이1호,2026-05-18 03:04:49,101,상자,520000,전라남도 나주시,5.000,2026-05-18 02:40:54,5800.000,3108120260518,2026-05-18,경매,12,kg,5.000,230001,인천남촌
006001,23000102,21000,부추,부추,인천농산물㈜,10,엽경채류,10,부추,01,부추(일반),2026-05-18 03:04:49,111,단,417000,인천광역시 강화군,130.000,2026-05-18 02:40:53,1100.000,2305006260518,2026-05-18,경매,12,kg,0.500,230001,인천남촌
10,23000103,003006004001,치커리,치커리(일반),인천원협남촌(공),13,양채류,03,치커리,01,치커리(일반),2026-05-18 03:45:38,101,상자,407420,인천 계양구 오류동,30.000,2026-05-18 02:40:49,3500.000,10,2026-05-18,경매,12,kg,2.000,230001,인천남촌
012,23000104,31506,버섯,팽이,덕풍청과㈜,17,버섯류,05,팽이버섯,01,팽이1호,2026-05-18 03:04:49,101,상자,520000,전라남도 나주시,5.000,2026-05-18 02:40:48,5700.000,3108120260518,2026-05-18,경매,12,kg,5.000,230001,인천남촌
1,23000101,1208120802,붉은고추,홍청양,㈜대인농산,12,조미채소류,08,홍고추,02,홍청양,2026-05-18 03:04:49,101,상자,660080,경남 진주시 이현동,1.000,2026-05-18 02:40:47,30000.000,202605182216,2026-05-18,경매,12,kg,10.000,230001,인천남촌
011,23000104,31506,버섯,팽이,덕풍청과㈜,17,버섯류,05,팽이버섯,01,팽이1호,2026-05-18 03:04:49,101,상자,520000,전라남도 나주시,10.000,2026-05-18 02:40:44,5500.000,3108120260518,2026-05-18,경매,12,kg,5.000,230001,인천남촌
005001,23000102,21000,부추,부추,인천농산물㈜,10,엽경채류,10,부추,01,부추(일반),2026-05-18 03:04:49,111,단,417000,인천광역시 강화군,120.000,2026-05-18 02:40:44,1100.000,2305005260518,2026-05-18,경매,12,kg,0.500,230001,인천남촌
2,23000101,1205120501,풋고추,청양,㈜대인농산,12,조미채소류,05,풋고추,01,청양,2026-05-18 03:04:49,101,상자,660080,경남 진주시 이현동,5.000,2026-05-18 02:40:40,24000.000,202605182215,2026-05-18,경매,12,kg,10.000,230001,인천남촌
010,23000104,31506,버섯,팽이,덕풍청과㈜,17,버섯류,05,팽이버섯,01,팽이1호,2026-05-18 03:04:49,101,상자,520000,전라남도 나주시,10.000,2026-05-18 02:40:37,5500.000,3108120260518,2026-05-18,경매,12,kg,5.000,230001,인천남촌
1,23000101,1205120501,풋고추,청양,㈜대인농산,12,조미채소류,05,풋고추,01,청양,2026-05-18 03:04:49,101,상자,660080,경남 진주시 이현동,14.000,2026-05-18 02:40:36,38000.000,202605182215,2026-05-18,경매,12,kg,10.000,230001,인천남촌
009,23000104,31506,버섯,팽이,덕풍청과㈜,17,버섯류,05,팽이버섯,01,팽이1호,2026-05-18 03:04:49,101,상자,520000,전라남도 나주시,10.000,2026-05-18 02:40:33,5500.000,3108120260518,2026-05-18,경매,12,kg,5.000,230001,인천남촌
004001,23000102,21000,부추,부추,인천농산물㈜,10,엽경채류,10,부추,01,부추(일반),2026-05-18 03:04:49,111,단,417000,인천광역시 강화군,62.000,2026-05-18 02:40:33,800.000,2305004260518,2026-05-18,경매,12,kg,0.500,230001,인천남촌
003001,23000102,21000,부추,부추,인천농산물㈜,10,엽경채류,10,부추,01,부추(일반),2026-05-18 03:04:49,111,단,417000,인천광역시 강화군,90.000,2026-05-18 02:40:29,1000.000,2305003260518,2026-05-18,경매,12,kg,0.500,230001,인천남촌
30,23000303,003001002017,고구마,꿀고구마,인천원협삼산(공),05,서류,02,고구마,99,기타,2026-05-18 03:45:38,101,상자,320000,충청남도 논산시,2.000,2026-05-18 02:40:28,5500.000,1315,2026-05-18,경매,12,kg,10.000,230003,인천삼산
20,23000303,003001002017,고구마,꿀고구마,인천원협삼산(공),05,서류,02,고구마,99,기타,2026-05-18 03:45:38,101,상자,320000,충청남도 논산시,1.000,2026-05-18 02:40:26,6000.000,1315,2026-05-18,경매,12,kg,10.000,230003,인천삼산
3,23000101,1205120501,풋고추,청양,㈜대인농산,12,조미채소류,05,풋고추,01,청양,2026-05-18 03:04:49,101,상자,660920,경남 진주시 금산면,26.000,2026-05-18 02:40:26,39000.000,202605182211,2026-05-18,경매,12,kg,10.000,230001,인천남촌
2,23000101,1205120501,풋고추,청양,㈜대인농산,12,조미채소류,05,풋고추,01,청양,2026-05-18 03:04:49,101,상자,660920,경남 진주시 금산면,5.000,2026-05-18 02:40:26,39000.000,202605182211,2026-05-18,경매,12,kg,10.000,230001,인천남촌
008,23000104,31506,버섯,팽이,덕풍청과㈜,17,버섯류,05,팽이버섯,01,팽이1호,2026-05-18 03:04:49,101,상자,520000,전라남도 나주시,10.000,2026-05-18 02:40:25,5400.000,3108120260518,2026-05-18,경매,12,kg,5.000,230001,인천남촌
2,23000101,1208120801,붉은고추,붉은고추(홍고추),㈜대인농산,12,조미채소류,08,홍고추,01,홍고추(일반),2026-05-18 03:04:49,101,상자,660920,경남 진주시 금산면,1.000,2026-05-18 02:40:25,25000.000,202605182214,2026-05-18,경매,12,kg,6.000,230001,인천남촌
10,23000303,003001002017,고구마,꿀고구마,인천원협삼산(공),05,서류,02,고구마,99,기타,2026-05-18 03:45:38,101,상자,320000,충청남도 논산시,2.000,2026-05-18 02:40:23,5500.000,1315,2026-05-18,경매,12,kg,10.000,230003,인천삼산
002001,23000102,21000,부추,부추,인천농산물㈜,10,엽경채류,10,부추,01,부추(일반),2026-05-18 03:04:49,111,단,417000,인천광역시 강화군,80.000,2026-05-18 02:40:23,900.000,2305002260518,2026-05-18,경매,12,kg,0.500,230001,인천남촌
001001,23000102,21000,부추,부추,인천농산물㈜,10,엽경채류,10,부추,01,부추(일반),2026-05-18 03:04:49,111,단,417000,인천광역시 강화군,92.000,2026-05-18 02:40:18,850.000,2305001260518,2026-05-18,경매,12,kg,0.500,230001,인천남촌
007,23000104,31506,버섯,팽이,덕풍청과㈜,17,버섯류,05,팽이버섯,01,팽이1호,2026-05-18 03:04:49,101,상자,520000,전라남도 나주시,10.000,2026-05-18 02:40:14,5300.000,3108120260518,2026-05-18,경매,12,kg,5.000,230001,인천남촌
